date_time,consumption,avg_demand,temp,humidity,entries
2020-04-25,203.64583333333334,814.5833333333334,52.67916666666667,59.27083333333332,0.0
2020-04-26,203.64583333333334,814.1666666666666,47.8125,77.68333333333332,0.0
2020-04-27,263.0208333333333,1052.7083333333333,44.42499999999999,72.72083333333335,43.0
2020-04-28,251.14583333333334,1004.5833333333334,52.27083333333335,51.81666666666667,50.0
2020-04-29,252.5,1010.0,51.26666666666667,72.40833333333335,44.0
2020-04-30,250.0,999.5833333333334,55.25833333333333,84.48333333333333,41.0
2020-05-01,248.54166666666666,994.375,58.779166666666676,79.94166666666668,45.0
2020-05-02,203.75,815.0,63.225,40.7,0.0
2020-05-03,206.5625,826.0416666666666,67.70416666666667,51.82499999999999,0.0
2020-05-04,253.85416666666666,1015.625,63.36249999999999,41.237500000000004,45.0
2020-05-05,246.45833333333334,985.8333333333334,54.345833333333324,32.9,44.0
2020-05-06,248.75,995.0,49.97916666666666,65.45000000000002,46.0
2020-05-07,250.10752688172042,1000.6451612903226,56.600000000000016,41.262499999999996,56.0
2020-05-08,247.70833333333334,991.0416666666666,49.49583333333333,57.18333333333334,50.0
2020-05-09,206.875,827.0833333333334,40.800000000000004,48.93333333333334,0.0
2020-05-10,202.08333333333334,808.75,51.85416666666668,36.5125,0.0
2020-05-11,247.70833333333334,990.625,53.17083333333333,59.23333333333333,54.0
2020-05-12,252.5,1010.0,51.566666666666684,37.19583333333333,54.0
2020-05-13,249.375,997.5,52.708333333333336,33.9875,47.0
2020-05-14,247.5,990.0,58.55416666666665,41.39583333333332,47.0
2020-05-15,251.45833333333334,1006.25,68.94166666666666,56.73333333333332,51.0
2020-05-16,185.41666666666666,741.6666666666666,69.78750000000001,54.76249999999999,0.0
2020-05-17,186.875,747.2916666666666,60.25833333333333,56.995833333333344,0.0
2020-05-18,242.08333333333334,968.125,58.40416666666666,55.06250000000001,43.0
2020-05-19,238.64583333333334,954.7916666666666,57.68750000000001,40.60833333333333,52.0
2020-05-20,239.47916666666666,957.7083333333334,56.87916666666667,42.57083333333333,66.0
2020-05-21,240.41666666666666,961.875,56.74166666666667,61.52500000000001,55.0
2020-05-22,243.54166666666666,973.9583333333334,64.88333333333334,71.97500000000001,54.0
2020-05-23,200.72916666666666,802.7083333333334,62.395833333333336,85.17916666666666,0.0
2020-05-24,197.39583333333334,789.7916666666666,59.35,62.558333333333344,0.0
2020-05-25,210.9375,843.5416666666666,62.362500000000004,76.8375,6.0
2020-05-26,292.0833333333333,1168.5416666666667,66.16666666666667,76.04583333333333,67.0
2020-05-27,285.1041666666667,1140.4166666666667,67.33333333333334,76.99166666666666,69.0
2020-05-28,280.8333333333333,1123.3333333333333,69.43333333333334,83.20416666666664,52.0
2020-05-29,294.375,1177.5,73.77916666666665,78.20833333333333,53.0
2020-05-30,209.0625,836.0416666666666,74.09166666666667,56.32916666666667,0.0
2020-05-31,204.89583333333334,819.5833333333334,64.16666666666667,36.92083333333333,0.0
2020-06-01,246.25,985.2083333333334,61.9625,37.675000000000004,53.0
2020-06-02,255.3125,1021.0416666666666,67.44166666666668,42.3375,77.0
2020-06-03,278.75,1115.2083333333333,70.44583333333333,73.31250000000001,65.0
2020-06-04,286.5625,1146.25,69.27916666666667,58.59583333333334,57.0
2020-06-05,285.8333333333333,1143.3333333333333,73.5875,81.91666666666666,72.0
2020-06-06,210.20833333333334,840.625,77.14166666666667,66.16250000000001,0.0
2020-06-07,206.875,827.7083333333334,71.29583333333333,40.7125,0.0
2020-06-08,298.2291666666667,1192.9166666666667,69.21499999999999,41.291666666666664,84.0
2020-06-09,303.2291666666667,1212.7083333333333,75.52250000000001,43.416666666666664,99.0
2020-06-10,310.625,1242.7083333333333,77.62249999999999,58.291666666666664,100.0
2020-06-11,307.9166666666667,1231.6666666666667,74.36000000000001,80.54166666666667,100.0
2020-06-12,301.0416666666667,1204.1666666666667,76.20500000000001,59.666666666666664,83.0
2020-06-13,206.04166666666666,824.1666666666666,69.30499999999999,41.5,0.0
2020-06-14,203.125,812.5,63.777499999999996,44.333333333333336,0.0
2020-06-15,297.0833333333333,1188.3333333333333,65.89999999999999,52.791666666666664,105.0
2020-06-16,290.2083333333333,1160.8333333333333,67.25,54.625,124.0
2020-06-17,283.9583333333333,1135.8333333333333,68.30000000000001,60.583333333333336,110.0
2020-06-18,290.8333333333333,1163.3333333333333,69.42500000000003,79.25,98.0
2020-06-19,300.625,1202.5,71.89999999999998,73.66666666666667,112.0
2020-06-20,209.27083333333334,837.0833333333334,75.95,65.79166666666667,0.0
2020-06-21,211.97916666666666,847.5,76.7,65.125,0.0
2020-06-22,376.875,1507.7083333333333,79.85,61.416666666666664,138.0
2020-06-23,355.8333333333333,1423.5416666666667,79.025,63.041666666666664,163.0
2020-06-24,357.1875,1428.5416666666667,78.50000000000001,61.333333333333336,143.0
2020-06-25,278.2291666666667,1113.125,77.675,43.083333333333336,139.0
2020-06-26,333.3333333333333,1333.3333333333333,76.7,51.75,103.0
2020-06-27,208.54166666666666,834.1666666666666,75.95,59.583333333333336,0.0
2020-06-28,212.70833333333334,850.4166666666666,78.72499999999998,68.95833333333333,0.0
2020-06-29,399.6875,1599.375,76.325,67.33333333333333,169.0
2020-06-30,340.3125,1361.0416666666667,71.9,72.41666666666667,179.0
2020-07-01,333.75,1335.0,71.675,75.08333333333333,154.0
2020-07-02,281.6666666666667,1126.6666666666667,77.29999999999998,62.625,149.0
2020-07-03,316.1458333333333,1264.375,82.62499999999999,54.25,0.0
2020-07-04,208.4375,833.9583333333334,74.52499999999999,74.0,0.0
2020-07-05,213.95833333333334,855.4166666666666,79.02499999999999,62.875,0.0
2020-07-06,302.5,1210.4166666666667,80.825,58.458333333333336,184.0
2020-07-07,283.0208333333333,1132.0833333333333,74.6,77.70833333333333,233.0
2020-07-08,350.7291666666667,1402.9166666666667,77.67500000000001,77.20833333333333,238.0
2020-07-09,287.3958333333333,1149.375,79.925,70.83333333333333,223.0
2020-07-10,334.0625,1336.4583333333333,75.42500000000003,86.08333333333333,160.0
2020-07-11,207.60416666666666,830.2083333333334,75.80000000000001,86.70833333333333,0.0
2020-07-12,209.89583333333334,839.5833333333334,78.64999999999999,64.45833333333333,0.0
2020-07-13,433.6458333333333,1734.5833333333333,78.95,60.208333333333336,239.0
2020-07-14,364.4791666666667,1457.9166666666667,77.97500000000001,51.458333333333336,240.0
2020-07-15,284.375,1137.7083333333333,75.575,65.0,235.0
2020-07-16,341.3541666666667,1365.2083333333333,72.72500000000001,65.91666666666667,201.0
2020-07-17,341.3541666666667,1365.625,73.24999999999999,73.58333333333333,155.0
2020-07-18,222.91666666666666,891.6666666666666,80.59999999999998,63.958333333333336,0.0
2020-07-19,218.75,875.0,84.12499999999999,58.041666666666664,0.0
2020-07-20,332.2916666666667,1328.9583333333333,85.55000000000003,60.916666666666664,206.0
2020-07-21,303.75,1214.7916666666667,84.87499999999999,47.916666666666664,229.0
2020-07-22,396.6666666666667,1587.0833333333333,81.875,68.95833333333333,224.0
2020-07-23,368.5416666666667,1474.1666666666667,77.52499999999999,79.375,191.0
2020-07-24,342.5,1370.0,76.85000000000001,78.25,134.0
2020-07-25,206.97916666666666,827.7083333333334,79.02499999999999,71.70833333333333,0.0
2020-07-26,212.39583333333334,849.7916666666666,83.44999999999999,60.916666666666664,0.0
2020-07-27,324.0860215053763,1295.9139784946237,85.00608695652174,48.73913043478261,216.0
2020-07-28,298.4375,1193.9583333333333,85.92500000000001,57.166666666666664,262.0
2020-07-29,293.75,1175.0,82.42999999999999,58.291666666666664,263.0
2020-07-30,291.4583333333333,1165.8333333333333,83.6,52.458333333333336,226.0
2020-07-31,337.9166666666667,1351.4583333333333,75.43249999999999,79.125,127.0
2020-08-01,210.625,842.5,78.29,65.33333333333333,0.0
2020-08-02,215.41666666666666,861.6666666666666,80.41250000000001,75.04166666666667,0.0
2020-08-03,315.5208333333333,1262.0833333333333,82.86500000000001,58.625,226.0
2020-08-04,367.9569892473118,1472.258064516129,74.29217391304348,87.69565217391305,183.0
2020-08-05,348.4375,1393.5416666666667,78.81500000000001,65.125,241.0
2020-08-06,338.125,1352.7083333333333,76.25,59.958333333333336,224.0
2020-08-07,333.6458333333333,1334.7916666666667,73.39999999999999,68.625,170.0
2020-08-08,205.52083333333334,821.6666666666666,73.69999999999997,80.5,0.0
2020-08-09,209.58333333333334,838.3333333333334,77.07500000000002,74.625,0.0
2020-08-10,312.6041666666667,1250.4166666666667,81.8,67.95833333333333,253.0
2020-08-11,294.6875,1178.75,81.875,71.125,238.0
2020-08-12,371.6666666666667,1486.875,80.075,78.83333333333333,296.0
2020-08-13,337.9166666666667,1351.6666666666667,76.85000000000001,78.45833333333333,205.0
2020-08-14,351.25,1405.0,77.75,69.625,164.0
2020-08-15,207.91666666666666,831.6666666666666,76.47500000000001,57.416666666666664,0.0
2020-08-16,201.45833333333334,805.8333333333334,69.05000000000001,80.75,0.0
2020-08-17,298.9583333333333,1195.8333333333333,70.9925,71.45833333333333,272.0
2020-08-18,331.6666666666667,1326.6666666666667,71.5925,74.66666666666667,259.0
2020-08-19,339.0625,1356.0416666666667,71.315,68.625,255.0
2020-08-20,316.4583333333333,1266.25,71.22499999999998,57.583333333333336,223.0
2020-08-21,277.1875,1108.5416666666667,74.75000000000001,62.75,152.0
2020-08-22,201.97802197802199,807.6923076923077,79.42608695652174,65.47826086956522,0.0
2020-08-23,203.33333333333334,813.3333333333334,78.95,68.45833333333333,0.0
2020-08-24,311.7708333333333,1246.875,80.93749999999997,67.83333333333333,250.0
2020-08-25,290.9375,1163.9583333333333,81.05,60.583333333333336,244.0
2020-08-26,325.2083333333333,1300.8333333333333,72.425,51.416666666666664,270.0
2020-08-27,285.2083333333333,1140.8333333333333,76.77499999999998,58.666666666666664,206.0
2020-08-28,280.0,1120.0,75.95,70.33333333333333,169.0
2020-08-29,201.04166666666666,804.1666666666666,75.05,82.79166666666667,0.0
2020-08-30,198.54166666666666,794.5833333333334,73.625,57.083333333333336,0.0
2020-08-31,345.4166666666667,1381.25,69.575,56.041666666666664,234.0
